Lon	Lat	WDP
12.75	42.75	0.01595514
13.25	42.75	0.014906409
13.75	42.75	0.0083808
14.25	42.75	0.007210835
17.75	42.75	0.009457611
18.25	42.75	0.009347204
18.75	42.75	0.011310733
19.25	42.75	0.013831992
19.75	42.75	0.017820682
20.25	42.75	0.018364823
20.75	42.75	0.015120356
21.25	42.75	0.014303117
21.75	42.75	0.014291947
22.25	42.75	0.015643816
22.75	42.75	0.014687072
23.25	42.75	0.01407458
23.75	42.75	0.014688962
24.25	42.75	0.015558123
24.75	42.75	0.015693279
25.25	42.75	0.014176242
25.75	42.75	0.014426983
26.25	42.75	0.014193342
26.75	42.75	0.014179428
27.25	42.75	0.013970723
27.75	42.75	0.013540773
-8.75	42.25	0.017098995
-8.25	42.25	0.016363924
-7.75	42.25	0.012862482
-7.25	42.25	0.013742673
-6.75	42.25	0.015845834
-6.25	42.25	0.017138896
-5.75	42.25	0.010285782
-5.25	42.25	0.011161529
-4.75	42.25	0.016672374
-4.25	42.25	0.017311446
-3.75	42.25	0.017507222
-3.25	42.25	0.019481224
-2.75	42.25	0.022029335
-2.25	42.25	0.017428539
-1.75	42.25	0.010146309
-1.25	42.25	0.009426371
-0.75	42.25	0.009282485
-0.25	42.25	0.00719115
0.25	42.25	0.007295557
0.75	42.25	0.011136362
1.25	42.25	0.012327376
1.75	42.25	0.014745152
2.25	42.25	0.01366355
2.75	42.25	0.010817996
3.25	42.25	0.010985546
8.75	42.25	0.018991158
9.25	42.25	0.013737428
11.25	42.25	0.006173711
11.75	42.25	0.008350658
12.25	42.25	0.010745257
12.75	42.25	0.011737659
13.25	42.25	0.013402309
13.75	42.25	0.01305955
14.25	42.25	0.012928698
14.75	42.25	0.011352178
18.75	42.25	0.00902178
19.25	42.25	0.007660427
19.75	42.25	0.010066305
20.25	42.25	0.011396035
20.75	42.25	0.016926299
21.25	42.25	0.015189072
21.75	42.25	0.01496077
22.25	42.25	0.017145547
22.75	42.25	0.015486834
23.25	42.25	0.014622703
23.75	42.25	0.016052202
24.25	42.25	0.015459253
24.75	42.25	0.014376858
25.25	42.25	0.014337339
25.75	42.25	0.012632732
26.25	42.25	0.01242539
26.75	42.25	0.011423144
27.25	42.25	0.011006747
27.75	42.25	0.011503508
-8.75	41.75	0.010929412
-8.25	41.75	0.010049394
-7.75	41.75	0.015942499
-7.25	41.75	0.005776927
-6.75	41.75	0.007014908
-6.25	41.75	0.009090096
-5.75	41.75	0.010943402
-5.25	41.75	0.009563062
-4.75	41.75	0.012046626
-4.25	41.75	0.011305825
-3.75	41.75	0.012778065
-3.25	41.75	0.014277451
-2.75	41.75	0.015433622
-2.25	41.75	0.017760273
-1.75	41.75	0.017300078
-1.25	41.75	0.009958232
-0.75	41.75	0.008984647
-0.25	41.75	0.008340418
0.25	41.75	0.004177444
0.75	41.75	0.004678453
1.25	41.75	0.005298276
1.75	41.75	0.004476052
2.25	41.75	0.005958456
2.75	41.75	0.009451849
3.25	41.75	0.01022446
8.75	41.75	0.016865815
9.25	41.75	0.018141018
12.25	41.75	0.005911066
12.75	41.75	0.00738683
13.25	41.75	0.010545833
13.75	41.75	0.01516303
14.25	41.75	0.016044144
14.75	41.75	0.01565842
15.25	41.75	0.0127816
15.75	41.75	0.009323049
16.25	41.75	0.007645557
19.25	41.75	0.00611852
19.75	41.75	0.00781707
20.25	41.75	0.015638021
20.75	41.75	0.019550902
21.25	41.75	0.015989978
21.75	41.75	0.013917819
22.25	41.75	0.014472772
22.75	41.75	0.01502287
23.25	41.75	0.018315136
23.75	41.75	0.017427529
24.25	41.75	0.018030736
24.75	41.75	0.018527083
25.25	41.75	0.013646543
25.75	41.75	0.011947972
26.25	41.75	0.012347631
26.75	41.75	0.01315095
-8.75	41.25	0.003970934
-8.25	41.25	0.003768552
-7.75	41.25	0.009778482
-7.25	41.25	0.004532355
-6.75	41.25	0.004628152
-6.25	41.25	0.00603286
-5.75	41.25	0.009966154
-5.25	41.25	0.008835926
-4.75	41.25	0.005399816
-4.25	41.25	0.004920641
-3.75	41.25	0.010480627
-3.25	41.25	0.015254554
-2.75	41.25	0.011816544
-2.25	41.25	0.013809667
-1.75	41.25	0.013707553
-1.25	41.25	0.013799727
-0.75	41.25	0.01307875
-0.25	41.25	0.007777446
0.25	41.25	0.007022948
0.75	41.25	0.006602617
1.25	41.25	0.007771195
1.75	41.25	0.004808742
2.25	41.25	0.003636048
8.75	41.25	0.02056903
9.25	41.25	0.020603172
12.75	41.25	0.00280696
13.25	41.25	0.004158296
13.75	41.25	0.004792836
14.25	41.25	0.007917133
14.75	41.25	0.011627834
15.25	41.25	0.014413287
15.75	41.25	0.01080215
16.25	41.25	0.010571701
16.75	41.25	0.011211206
17.25	41.25	0.01016438
19.25	41.25	0.008282701
19.75	41.25	0.008522008
20.25	41.25	0.014112048
20.75	41.25	0.015150975
21.25	41.25	0.014328103
21.75	41.25	0.014308259
22.25	41.25	0.01244849
22.75	41.25	0.013408122
23.25	41.25	0.014385129
23.75	41.25	0.015231644
24.25	41.25	0.014703484
24.75	41.25	0.013158817
25.25	41.25	0.011194804
25.75	41.25	0.012183489
26.25	41.25	0.010648965
26.75	41.25	0.009635154
-8.75	40.75	0.004437773
-8.25	40.75	0.005757183
-7.75	40.75	0.006943808
-7.25	40.75	0.006845034
-6.75	40.75	0.004743516
-6.25	40.75	0.006233897
-5.75	40.75	0.010475347
-5.25	40.75	0.008246043
-4.75	40.75	0.010196987
-4.25	40.75	0.008464089
-3.75	40.75	0.010123181
-3.25	40.75	0.007235295
-2.75	40.75	0.006592998
-2.25	40.75	0.011120317
-1.75	40.75	0.018272698
-1.25	40.75	0.015666853
-0.75	40.75	0.01572993
-0.25	40.75	0.017536587
0.25	40.75	0.015848513
0.75	40.75	0.009396495
8.25	40.75	0.0098555
8.75	40.75	0.013191594
9.25	40.75	0.017554232
9.75	40.75	0.014048066
14.25	40.75	0.003416092
14.75	40.75	0.0064834
15.25	40.75	0.007457912
15.75	40.75	0.010586652
16.25	40.75	0.009328595
16.75	40.75	0.011078973
17.25	40.75	0.009481603
17.75	40.75	0.01067881
19.25	40.75	0.009734344
19.75	40.75	0.011216787
20.25	40.75	0.016433716
20.75	40.75	0.014429224
21.25	40.75	0.016940828
21.75	40.75	0.014916584
22.25	40.75	0.01166327
22.75	40.75	0.012075273
23.25	40.75	0.013366673
23.75	40.75	0.012545758
24.25	40.75	0.012745529
24.75	40.75	0.008262442
25.75	40.75	0.01036577
26.25	40.75	0.009800616
-8.75	40.25	0.003599838
-8.25	40.25	0.003810101
-7.75	40.25	0.00585609
-7.25	40.25	0.007546404
-6.75	40.25	0.0052174
-6.25	40.25	0.00478317
-5.75	40.25	0.005484962
-5.25	40.25	0.010934149
-4.75	40.25	0.008469843
-4.25	40.25	0.007394402
-3.75	40.25	0.009282484
-3.25	40.25	0.009334645
-2.75	40.25	0.007575092
-2.25	40.25	0.007930736
-1.75	40.25	0.016614851
-1.25	40.25	0.015937942
-0.75	40.25	0.016465345
-0.25	40.25	0.014349584
0.25	40.25	0.01140456
8.25	40.25	0.008363699
8.75	40.25	0.009409666
9.25	40.25	0.016343299
9.75	40.25	0.015102012
15.25	40.25	0.004440183
15.75	40.25	0.008125356
16.25	40.25	0.008103302
16.75	40.25	0.009027148
17.25	40.25	0.01000873
17.75	40.25	0.01090057
18.25	40.25	0.008890559
19.75	40.25	0.010791767
20.25	40.25	0.012912757
20.75	40.25	0.016471032
21.25	40.25	0.014514476
21.75	40.25	0.015082732
22.25	40.25	0.014828116
22.75	40.25	0.012534433
23.25	40.25	0.013033424
23.75	40.25	0.012358377
-9.25	39.75	0.003887063
-8.75	39.75	0.003852131
-8.25	39.75	0.003816825
-7.75	39.75	0.003998358
-7.25	39.75	0.003062479
-6.75	39.75	0.003812973
-6.25	39.75	0.003476613
-5.75	39.75	0.005930927
-5.25	39.75	0.006538248
-4.75	39.75	0.007040206
-4.25	39.75	0.006570463
-3.75	39.75	0.007470472
-3.25	39.75	0.008758737
-2.75	39.75	0.007772157
-2.25	39.75	0.006208556
-1.75	39.75	0.009659368
-1.25	39.75	0.011176678
-0.75	39.75	0.010605071
-0.25	39.75	0.007004743
2.75	39.75	0.006478091
3.25	39.75	0.006819783
4.25	39.75	0.016305885
8.75	39.75	0.007813621
9.25	39.75	0.013995913
9.75	39.75	0.013171986
15.75	39.75	0.009208676
16.25	39.75	0.007498825
16.75	39.75	0.007324074
18.25	39.75	0.006596511
19.75	39.75	0.01051691
20.25	39.75	0.010036513
20.75	39.75	0.012608154
21.25	39.75	0.015231428
21.75	39.75	0.01416488
22.25	39.75	0.01523703
22.75	39.75	0.014493779
-9.25	39.25	0.003316318
-8.75	39.25	0.002799411
-8.25	39.25	0.002536101
-7.75	39.25	0.003102375
-7.25	39.25	0.003493384
-6.75	39.25	0.004333667
-6.25	39.25	0.004451629
-5.75	39.25	0.006985526
-5.25	39.25	0.007035932
-4.75	39.25	0.00668471
-4.25	39.25	0.005217644
-3.75	39.25	0.006755912
-3.25	39.25	0.008411972
-2.75	39.25	0.008823239
-2.25	39.25	0.008476615
-1.75	39.25	0.007284006
-1.25	39.25	0.01034394
-0.75	39.25	0.008855158
-0.25	39.25	0.007232824
2.75	39.25	0.00619158
3.25	39.25	0.006680672
8.75	39.25	0.011803683
9.25	39.25	0.012343282
16.25	39.25	0.009230211
16.75	39.25	0.011345748
17.25	39.25	0.00828959
20.25	39.25	0.007245705
20.75	39.25	0.009111912
21.25	39.25	0.012197349
21.75	39.25	0.012118996
22.25	39.25	0.012634638
22.75	39.25	0.013441006
25.75	39.25	0.01289198
26.25	39.25	0.01512341
-9.75	38.75	0.003303387
-9.25	38.75	0.003048911
-8.75	38.75	0.00211632
-8.25	38.75	0.002520047
-7.75	38.75	0.004028123
-7.25	38.75	0.004840155
-6.75	38.75	0.005486881
-6.25	38.75	0.007042889
-5.75	38.75	0.007504584
-5.25	38.75	0.007013571
-4.75	38.75	0.005737534
-4.25	38.75	0.004748016
-3.75	38.75	0.00676067
-3.25	38.75	0.00879011
-2.75	38.75	0.009025144
-2.25	38.75	0.012335143
-1.75	38.75	0.01035346
-1.25	38.75	0.010490464
-0.75	38.75	0.007430195
-0.25	38.75	0.006385426
0.25	38.75	0.007820407
15.75	38.75	0.005920803
16.25	38.75	0.008731028
16.75	38.75	0.006808022
17.25	38.75	0.008686872
20.75	38.75	0.003211834
21.25	38.75	0.009053566
21.75	38.75	0.013938894
22.25	38.75	0.014747024
22.75	38.75	0.015982906
23.25	38.75	0.012631928
23.75	38.75	0.010420507
24.25	38.75	0.009113598
26.25	38.75	0.01989582
-9.25	38.25	0.002885655
-8.75	38.25	0.002801618
-8.25	38.25	0.003961907
-7.75	38.25	0.004600109
-7.25	38.25	0.0057914
-6.75	38.25	0.007653427
-6.25	38.25	0.008006104
-5.75	38.25	0.007666298
-5.25	38.25	0.007712231
-4.75	38.25	0.007652203
-4.25	38.25	0.007501633
-3.75	38.25	0.008126261
-3.25	38.25	0.009254822
-2.75	38.25	0.009701919
-2.25	38.25	0.011486666
-1.75	38.25	0.007802058
-1.25	38.25	0.006798313
-0.75	38.25	0.006783923
12.75	38.25	0.004619304
13.25	38.25	0.006706685
13.75	38.25	0.007958041
14.25	38.25	0.006294617
14.75	38.25	0.008009916
15.25	38.25	0.008869874
15.75	38.25	0.012746722
16.25	38.25	0.010849037
20.75	38.25	0.01428791
21.25	38.25	0.004455498
21.75	38.25	0.011930675
22.25	38.25	0.014185798
22.75	38.25	0.016992176
23.25	38.25	0.013565496
23.75	38.25	0.011689431
24.25	38.25	0.013533295
-8.75	37.75	0.003917994
-8.25	37.75	0.005501191
-7.75	37.75	0.006673409
-7.25	37.75	0.007962714
-6.75	37.75	0.00892082
-6.25	37.75	0.008365336
-5.75	37.75	0.007821751
-5.25	37.75	0.007490788
-4.75	37.75	0.008224722
-4.25	37.75	0.008485803
-3.75	37.75	0.008314545
-3.25	37.75	0.008299804
-2.75	37.75	0.009156488
-2.25	37.75	0.008910166
-1.75	37.75	0.00799523
-1.25	37.75	0.010633624
-0.75	37.75	0.009143468
12.75	37.75	0.004367866
13.25	37.75	0.007764116
13.75	37.75	0.00932377
14.25	37.75	0.009388761
14.75	37.75	0.011906998
15.25	37.75	0.012663442
15.75	37.75	0.007511484
21.25	37.75	0.001922745
21.75	37.75	0.005421963
22.25	37.75	0.012301294
22.75	37.75	0.011828322
23.25	37.75	0.011395946
23.75	37.75	0.009316439
-8.75	37.25	0.006208929
-8.25	37.25	0.006788199
-7.75	37.25	0.008471222
-7.25	37.25	0.008450299
-6.75	37.25	0.008766139
-6.25	37.25	0.009029306
-5.75	37.25	0.00791926
-5.25	37.25	0.009032915
-4.75	37.25	0.012564063
-4.25	37.25	0.011559575
-3.75	37.25	0.011105826
-3.25	37.25	0.013106582
-2.75	37.25	0.014028224
-2.25	37.25	0.011794826
-1.75	37.25	0.010333614
13.25	37.25	0.006202749
13.75	37.25	0.008255088
14.25	37.25	0.010163763
14.75	37.25	0.010712615
15.25	37.25	0.010605625
21.75	37.25	0.004737189
22.25	37.25	0.007991554
22.75	37.25	0.012903364
-6.25	36.75	0.009642206
-5.75	36.75	0.010753894
-5.25	36.75	0.013454158
-4.75	36.75	0.015189592
-4.25	36.75	0.014071098
-3.75	36.75	0.013752415
-3.25	36.75	0.011063636
-2.75	36.75	0.010820375
-2.25	36.75	0.009739687
-1.75	36.75	0.008984694
14.25	36.75	0.005737676
14.75	36.75	0.009574914
15.25	36.75	0.010084955
21.75	36.75	0.004004113
22.25	36.75	0.010749421
22.75	36.75	0.012532003
23.25	36.75	0.018226705
-6.25	36.25	0.01154557
-5.75	36.25	0.011675334
-5.25	36.25	0.012780469
28.25	36.25	0.012351756
23.75	35.25	0.013933937
24.25	35.25	0.01491679
24.75	35.25	0.014910064
25.25	35.25	0.013513837
25.75	35.25	0.021288305
26.25	35.25	0.019182245
