Lon	Lat	year	NATURAL	FOREST	BARREN
 14.25	47.75	2010	0.0000000	0.5858161	0.4141839
 14.25	48.25	2010	0.0000000	0.2092741	0.7907259
 14.25	48.75	2010	0.0000000	0.4698134	0.5301866
 14.25	49.25	2010	0.0000000	0.3022673	0.6977327
 14.25	49.75	2010	0.0000000	0.3383202	0.6616798
 14.25	50.25	2010	0.0000000	0.0982843	0.9017157
 14.25	50.75	2010	0.0000000	0.4680959	0.5319041
 14.25	51.25	2010	0.0000000	0.3293438	0.6706562
 14.25	51.75	2010	0.0000000	0.3865858	0.6134142
 14.25	52.25	2010	0.0000000	0.4251673	0.5748327
 14.25	52.75	2010	0.0000000	0.2726532	0.7273468
 14.25	53.25	2010	0.0000000	0.1452602	0.8547398
 14.25	53.75	2010	0.0000000	0.3432077	0.6567923
 14.25	55.25	2010	0.0000000	0.0031841	0.9968159
 14.25	55.75	2010	0.0000000	0.1379370	0.8620630
 14.25	56.25	2010	0.0000000	0.5871093	0.4128907
 14.25	56.75	2010	0.0000000	0.7563975	0.2436025
 14.25	57.25	2010	0.0000000	0.7357110	0.2642890
 14.25	57.75	2010	0.0000000	0.5910560	0.4089440
 14.25	58.25	2010	0.0000000	0.3214361	0.6785639
 14.25	58.75	2010	0.0000000	0.5496129	0.4503871
 14.25	59.25	2010	0.0000000	0.5487798	0.4512202
 14.25	59.75	2010	0.0000000	0.7413451	0.2586549
 14.25	60.25	2010	0.0000000	0.8750321	0.1249679
 14.25	60.75	2010	0.0000000	0.8212850	0.1787150
 14.25	61.25	2010	0.0000000	0.8826189	0.1173811
 14.25	61.75	2010	0.0000000	0.8484632	0.1515368
 14.25	62.25	2010	0.0000000	0.7681162	0.2318838
 14.25	62.75	2010	0.0000000	0.7468827	0.2531173
 14.25	63.25	2010	0.0000000	0.6183998	0.3816002
 14.25	63.75	2010	0.0000000	0.8313747	0.1686253
 14.25	64.25	2010	0.0000000	0.4184313	0.5815687
 14.25	64.75	2010	0.0000000	0.3968964	0.6031036
 14.25	65.25	2010	0.0000000	0.0120832	0.9879168
 14.25	65.75	2010	0.0000000	0.0001596	0.9998404
 14.25	66.25	2010	0.0000000	0.0002268	0.9997732
 14.75	36.75	2010	0.0000000	0.0031977	0.9968023
 14.75	37.25	2010	0.0000000	0.0401042	0.9598958
 14.75	37.75	2010	0.0000000	0.2289635	0.7710365
 14.75	38.25	2010	0.0000000	0.0538218	0.9461782
 14.75	40.25	2010	0.0000000	0.0046846	0.9953154
 14.75	40.75	2010	0.0000000	0.3104428	0.6895572
 14.75	41.25	2010	0.0000000	0.2483428	0.7516572
 14.75	41.75	2010	0.0000000	0.2067802	0.7932198
 14.75	42.25	2010	0.0000000	0.0024875	0.9975125
 14.75	45.25	2010	0.0000000	0.0057031	0.9942969
 14.75	45.75	2010	0.0000000	0.6665664	0.3334336
 14.75	46.25	2010	0.0000000	0.7075703	0.2924297
 14.75	46.75	2010	0.0000000	0.6282778	0.3717222
 14.75	47.25	2010	0.0000000	0.6672249	0.3327751
 14.75	47.75	2010	0.0000000	0.7325456	0.2674544
 14.75	48.25	2010	0.0000000	0.3780596	0.6219404
 14.75	48.75	2010	0.0000000	0.5136045	0.4863955
 14.75	49.25	2010	0.0000000	0.3194165	0.6805835
 14.75	49.75	2010	0.0000000	0.2832201	0.7167799
 14.75	50.25	2010	0.0000000	0.1389265	0.8610735
 14.75	50.75	2010	0.0000000	0.4007708	0.5992292
 14.75	51.25	2010	0.0000000	0.3381946	0.6618054
 14.75	51.75	2010	0.0000000	0.5508348	0.4491652
 14.75	52.25	2010	0.0000000	0.4908185	0.5091815
 14.75	52.75	2010	0.0000000	0.3458562	0.6541438
 14.75	53.25	2010	0.0000000	0.2302472	0.7697528
 14.75	53.75	2010	0.0000000	0.3841642	0.6158358
 14.75	54.25	2010	0.0000000	0.0119975	0.9880025
 14.75	55.25	2010	0.0000000	0.0794640	0.9205360
 14.75	56.25	2010	0.0000000	0.5904316	0.4095684
 14.75	56.75	2010	0.0000000	0.6296409	0.3703591
 14.75	57.25	2010	0.0000000	0.7561267	0.2438733
 14.75	57.75	2010	0.0000000	0.7195322	0.2804678
 14.75	58.25	2010	0.0000000	0.3914708	0.6085292
 14.75	58.75	2010	0.0000000	0.4771735	0.5228265
 14.75	59.25	2010	0.0000000	0.6036182	0.3963818
 14.75	59.75	2010	0.0000000	0.7147773	0.2852227
 14.75	60.25	2010	0.0000000	0.8437017	0.1562983
 14.75	60.75	2010	0.0000000	0.6729932	0.3270068
 14.75	61.25	2010	0.0000000	0.7758350	0.2241650
 14.75	61.75	2010	0.0000000	0.8722085	0.1277915
 14.75	62.25	2010	0.0000000	0.8650211	0.1349789
 14.75	62.75	2010	0.0000000	0.8361362	0.1638638
 14.75	63.25	2010	0.0000000	0.7277356	0.2722644
 14.75	63.75	2010	0.0000000	0.8504419	0.1495581
 14.75	64.25	2010	0.0000000	0.7335152	0.2664848
 14.75	64.75	2010	0.0000000	0.3306792	0.6693208
 14.75	65.25	2010	0.0000000	0.2357304	0.7642696
 14.75	65.75	2010	0.0000000	0.1959875	0.8040125
 14.75	66.25	2010	0.0000000	0.0132633	0.9867367
 15.25	36.75	2010	0.0000000	0.0003996	0.9996004
 15.25	37.25	2010	0.0000000	0.0033805	0.9966195
 15.25	37.75	2010	0.0000000	0.1100527	0.8899473
 15.25	38.25	2010	0.0000000	0.0958607	0.9041393
 15.25	40.25	2010	0.0000000	0.4276923	0.5723077
 15.25	40.75	2010	0.0000000	0.4124229	0.5875771
 15.25	41.25	2010	0.0000000	0.1686605	0.8313395
 15.25	41.75	2010	0.0000000	0.0300560	0.9699440
 15.25	45.25	2010	0.0000000	0.0372948	0.9627052
 15.25	45.75	2010	0.0000000	0.4836183	0.5163817
 15.25	46.25	2010	0.0000000	0.6064570	0.3935430
 15.25	46.75	2010	0.0000000	0.6166659	0.3833341
 15.25	47.25	2010	0.0000000	0.7150994	0.2849006
 15.25	47.75	2010	0.0000000	0.7972331	0.2027669
 15.25	48.25	2010	0.0000000	0.4682683	0.5317317
 15.25	48.75	2010	0.0000000	0.3566713	0.6433287
 15.25	49.25	2010	0.0000000	0.3144902	0.6855098
 15.25	49.75	2010	0.0000000	0.2460685	0.7539315
 15.25	50.25	2010	0.0000000	0.1574725	0.8425275
 15.25	50.75	2010	0.0000000	0.4579376	0.5420624
 15.25	51.25	2010	0.0000000	0.4680805	0.5319195
 15.25	51.75	2010	0.0000000	0.5037006	0.4962994
 15.25	52.25	2010	0.0000000	0.5718409	0.4281591
 15.25	52.75	2010	0.0000000	0.4939492	0.5060508
 15.25	53.25	2010	0.0000000	0.1743628	0.8256372
 15.25	53.75	2010	0.0000000	0.3060516	0.6939484
 15.25	54.25	2010	0.0000000	0.0389483	0.9610517
 15.25	55.25	2010	0.0000000	0.0323222	0.9676778
 15.25	56.25	2010	0.0000000	0.5356740	0.4643260
 15.25	56.75	2010	0.0000000	0.8473084	0.1526916
 15.25	57.25	2010	0.0000000	0.7991939	0.2008061
 15.25	57.75	2010	0.0000000	0.7653841	0.2346159
 15.25	58.25	2010	0.0000000	0.4698822	0.5301178
 15.25	58.75	2010	0.0000000	0.6511462	0.3488538
 15.25	59.25	2010	0.0000000	0.3319618	0.6680382
 15.25	59.75	2010	0.0000000	0.7048749	0.2951251
 15.25	60.25	2010	0.0000000	0.7088438	0.2911562
 15.25	60.75	2010	0.0000000	0.7149533	0.2850467
 15.25	61.25	2010	0.0000000	0.8446095	0.1553905
 15.25	61.75	2010	0.0000000	0.8790572	0.1209428
 15.25	62.25	2010	0.0000000	0.8699003	0.1300997
 15.25	62.75	2010	0.0000000	0.8668684	0.1331316
 15.25	63.25	2010	0.0000000	0.8616569	0.1383431
 15.25	63.75	2010	0.0000000	0.7502341	0.2497659
 15.25	64.25	2010	0.0000000	0.8647843	0.1352157
 15.25	64.75	2010	0.0000000	0.5948947	0.4051053
 15.25	65.25	2010	0.0000000	0.3920690	0.6079310
 15.25	65.75	2010	0.0000000	0.4083363	0.5916637
 15.25	66.25	2010	0.0000000	0.0233914	0.9766086
 15.25	66.75	2010	0.0000000	0.0000000	1.0000000
 15.75	37.75	2010	0.0000000	0.0046882	0.9953118
 15.75	38.25	2010	0.0000000	0.2189598	0.7810402
 15.75	38.75	2010	0.0000000	0.0101997	0.9898003
 15.75	39.25	2010	0.0000000	0.0057000	0.9943000
 15.75	39.75	2010	0.0000000	0.2474680	0.7525320
 15.75	40.25	2010	0.0000000	0.5860897	0.4139103
 15.75	40.75	2010	0.0000000	0.3932748	0.6067252
 15.75	41.25	2010	0.0000000	0.0109212	0.9890788
 15.75	41.75	2010	0.0000000	0.1695313	0.8304687
 15.75	45.75	2010	0.0000000	0.0411046	0.9588954
 15.75	46.25	2010	0.0000000	0.2622029	0.7377971
 15.75	46.75	2010	0.0000000	0.3344785	0.6655215
 15.75	47.25	2010	0.0000000	0.5251986	0.4748014
 15.75	47.75	2010	0.0000000	0.8262832	0.1737168
 15.75	48.25	2010	0.0000000	0.3238418	0.6761582
 15.75	48.75	2010	0.0000000	0.2986959	0.7013041
 15.75	49.25	2010	0.0000000	0.2874703	0.7125297
 15.75	49.75	2010	0.0000000	0.2798452	0.7201548
 15.75	50.25	2010	0.0000000	0.1827018	0.8172982
 15.75	50.75	2010	0.0000000	0.4865390	0.5134610
 15.75	51.25	2010	0.0000000	0.3511544	0.6488456
 15.75	51.75	2010	0.0000000	0.3681856	0.6318144
 15.75	52.25	2010	0.0000000	0.4579610	0.5420390
 15.75	52.75	2010	0.0000000	0.5314535	0.4685465
 15.75	53.25	2010	0.0000000	0.5591789	0.4408211
 15.75	53.75	2010	0.0000000	0.3397542	0.6602458
 15.75	54.25	2010	0.0000000	0.0648075	0.9351925
 15.75	56.25	2010	0.0000000	0.5074045	0.4925955
 15.75	56.75	2010	0.0000000	0.8888075	0.1111925
 15.75	57.25	2010	0.0000000	0.8150920	0.1849080
 15.75	57.75	2010	0.0000000	0.7803944	0.2196056
 15.75	58.25	2010	0.0000000	0.4855521	0.5144479
 15.75	58.75	2010	0.0000000	0.6249134	0.3750866
 15.75	59.25	2010	0.0000000	0.3439372	0.6560628
 15.75	59.75	2010	0.0000000	0.6194539	0.3805461
 15.75	60.25	2010	0.0000000	0.6001036	0.3998964
 15.75	60.75	2010	0.0000000	0.7431009	0.2568991
 15.75	61.25	2010	0.0000000	0.7945278	0.2054722
 15.75	61.75	2010	0.0000000	0.8443701	0.1556299
 15.75	62.25	2010	0.0000000	0.9059459	0.0940541
 15.75	62.75	2010	0.0000000	0.8893738	0.1106262
 15.75	63.25	2010	0.0000000	0.9058928	0.0941072
 15.75	63.75	2010	0.0000000	0.8095181	0.1904819
 15.75	64.25	2010	0.0000000	0.8001223	0.1998777
 15.75	64.75	2010	0.0000000	0.7917409	0.2082591
 15.75	65.25	2010	0.0000000	0.5866872	0.4133128
 15.75	65.75	2010	0.0000000	0.3299148	0.6700852
 15.75	66.25	2010	0.0000000	0.0351625	0.9648375
 15.75	66.75	2010	0.0000000	0.0013826	0.9986174
 15.75	67.25	2010	0.0000000	0.0000000	1.0000000
 16.25	37.75	2010	0.0000000	0.0030975	0.9969025
 16.25	38.25	2010	0.0000000	0.2293054	0.7706946
 16.25	38.75	2010	0.0000000	0.2528373	0.7471627
 16.25	39.25	2010	0.0000000	0.5054369	0.4945631
 16.25	39.75	2010	0.0000000	0.3609406	0.6390594
 16.25	40.25	2010	0.0000000	0.3989510	0.6010490
 16.25	40.75	2010	0.0000000	0.1256163	0.8743837
 16.25	41.25	2010	0.0000000	0.0007332	0.9992668
 16.25	41.75	2010	0.0000000	0.0931749	0.9068251
 16.25	46.25	2010	0.0000000	0.0459378	0.9540622
 16.25	46.75	2010	0.0000000	0.4129096	0.5870904
 16.25	47.25	2010	0.0000000	0.4690363	0.5309637
 16.25	47.75	2010	0.0000000	0.4290040	0.5709960
 16.25	48.25	2010	0.0000000	0.3015020	0.6984980
 16.25	48.75	2010	0.0000000	0.1046253	0.8953747
 16.25	49.25	2010	0.0000000	0.3360938	0.6639062
 16.25	49.75	2010	0.0000000	0.3017939	0.6982061
 16.25	50.25	2010	0.0000000	0.3774116	0.6225884
 16.25	50.75	2010	0.0000000	0.3609431	0.6390569
 16.25	51.25	2010	0.0000000	0.2056932	0.7943068
 16.25	51.75	2010	0.0000000	0.2754696	0.7245304
 16.25	52.25	2010	0.0000000	0.2563056	0.7436944
 16.25	52.75	2010	0.0000000	0.4776627	0.5223373
 16.25	53.25	2010	0.0000000	0.5958635	0.4041365
 16.25	53.75	2010	0.0000000	0.4508238	0.5491762
 16.25	54.25	2010	0.0000000	0.2788647	0.7211353
 16.25	54.75	2010	0.0000000	0.0011089	0.9988911
 16.25	56.25	2010	0.0000000	0.0329330	0.9670670
 16.25	56.75	2010	0.0000000	0.4219538	0.5780462
 16.25	57.25	2010	0.0000000	0.7251824	0.2748176
 16.25	57.75	2010	0.0000000	0.6741722	0.3258278
 16.25	58.25	2010	0.0000000	0.6423228	0.3576772
 16.25	58.75	2010	0.0000000	0.4687743	0.5312257
 16.25	59.25	2010	0.0000000	0.4185126	0.5814874
 16.25	59.75	2010	0.0000000	0.4456612	0.5543388
 16.25	60.25	2010	0.0000000	0.6247656	0.3752344
 16.25	60.75	2010	0.0000000	0.8188092	0.1811908
 16.25	61.25	2010	0.0000000	0.7515276	0.2484724
 16.25	61.75	2010	0.0000000	0.7300851	0.2699149
 16.25	62.25	2010	0.0000000	0.8929730	0.1070270
 16.25	62.75	2010	0.0000000	0.8814670	0.1185330
 16.25	63.25	2010	0.0000000	0.8849360	0.1150640
 16.25	63.75	2010	0.0000000	0.8594147	0.1405853
 16.25	64.25	2010	0.0000000	0.8120820	0.1879180
 16.25	64.75	2010	0.0000000	0.7278722	0.2721278
 16.25	65.25	2010	0.0000000	0.8264415	0.1735585
 16.25	65.75	2010	0.0000000	0.5215858	0.4784142
 16.25	66.25	2010	0.0000000	0.1306094	0.8693906
 16.25	66.75	2010	0.0000000	0.0933548	0.9066452
 16.25	67.25	2010	0.0000000	0.0000000	1.0000000
 16.25	67.75	2010	0.0000000	0.0000000	1.0000000
 16.75	38.25	2010	0.0000000	0.0000000	1.0000000
 16.75	38.75	2010	0.0000000	0.0506908	0.9493092
 16.75	39.25	2010	0.0000000	0.5365653	0.4634347
 16.75	39.75	2010	0.0000000	0.0374550	0.9625450
 16.75	40.25	2010	0.0000000	0.0350419	0.9649581
 16.75	40.75	2010	0.0000000	0.0108131	0.9891869
 16.75	41.25	2010	0.0000000	0.0000000	1.0000000
 16.75	46.25	2010	0.0000000	0.0898009	0.9101991
 16.75	46.75	2010	0.0000000	0.5195579	0.4804421
 16.75	47.25	2010	0.0000000	0.2661270	0.7338730
 16.75	47.75	2010	0.0000000	0.1894601	0.8105399
 16.75	48.25	2010	0.0000000	0.1427058	0.8572942
 16.75	48.75	2010	0.0000000	0.1157520	0.8842480
 16.75	49.25	2010	0.0000000	0.3422307	0.6577693
 16.75	49.75	2010	0.0000000	0.3522244	0.6477756
 16.75	50.25	2010	0.0000000	0.4638111	0.5361889
 16.75	50.75	2010	0.0000000	0.1541497	0.8458503
 16.75	51.25	2010	0.0000000	0.1966650	0.8033350
 16.75	51.75	2010	0.0000000	0.1968864	0.8031136
 16.75	52.25	2010	0.0000000	0.1309741	0.8690259
 16.75	52.75	2010	0.0000000	0.2982643	0.7017357
 16.75	53.25	2010	0.0000000	0.4488886	0.5511114
 16.75	53.75	2010	0.0000000	0.4889141	0.5110859
 16.75	54.25	2010	0.0000000	0.4698783	0.5301217
 16.75	54.75	2010	0.0000000	0.0473632	0.9526368
 16.75	56.25	2010	0.0000000	0.0000000	1.0000000
 16.75	56.75	2010	0.0000000	0.0472450	0.9527550
 16.75	57.25	2010	0.0000000	0.1481652	0.8518348
 16.75	57.75	2010	0.0000000	0.2310050	0.7689950
 16.75	58.25	2010	0.0000000	0.3861629	0.6138371
 16.75	58.75	2010	0.0000000	0.3758199	0.6241801
 16.75	59.25	2010	0.0000000	0.4466888	0.5533112
 16.75	59.75	2010	0.0000000	0.3167185	0.6832815
 16.75	60.25	2010	0.0000000	0.6311045	0.3688955
 16.75	60.75	2010	0.0000000	0.6910119	0.3089881
 16.75	61.25	2010	0.0000000	0.6808132	0.3191868
 16.75	61.75	2010	0.0000000	0.6688894	0.3311106
 16.75	62.25	2010	0.0000000	0.7785393	0.2214607
 16.75	62.75	2010	0.0000000	0.8255499	0.1744501
 16.75	63.25	2010	0.0000000	0.8428153	0.1571847
 16.75	63.75	2010	0.0000000	0.8801713	0.1198287
 16.75	64.25	2010	0.0000000	0.7978573	0.2021427
 16.75	64.75	2010	0.0000000	0.7534658	0.2465342
 16.75	65.25	2010	0.0000000	0.7748928	0.2251072
 16.75	65.75	2010	0.0000000	0.7320324	0.2679676
 16.75	66.25	2010	0.0000000	0.4404549	0.5595451
 16.75	66.75	2010	0.0000000	0.0493622	0.9506378
 16.75	67.25	2010	0.0000000	0.0013711	0.9986289
 16.75	67.75	2010	0.0000000	0.0205159	0.9794841
 17.25	38.75	2010	0.0000000	0.0004077	0.9995923
 17.25	39.25	2010	0.0000000	0.0074409	0.9925591
 17.25	40.25	2010	0.0000000	0.0004141	0.9995859
 17.25	40.75	2010	0.0000000	0.0036398	0.9963602
 17.25	41.25	2010	0.0000000	0.0000000	1.0000000
 17.25	45.75	2010	0.0000000	0.0100271	0.9899729
 17.25	46.25	2010	0.0000000	0.3614747	0.6385253
 17.25	46.75	2010	0.0000000	0.3261399	0.6738601
 17.25	47.25	2010	0.0000000	0.2402775	0.7597225
 17.25	47.75	2010	0.0000000	0.1229578	0.8770422
 17.25	48.25	2010	0.0000000	0.2447101	0.7552899
 17.25	48.75	2010	0.0000000	0.2693297	0.7306703
 17.25	49.25	2010	0.0000000	0.2003742	0.7996258
 17.25	49.75	2010	0.0000000	0.3017533	0.6982467
 17.25	50.25	2010	0.0000000	0.4680807	0.5319193
 17.25	50.75	2010	0.0000000	0.0928421	0.9071579
 17.25	51.25	2010	0.0000000	0.2476178	0.7523822
 17.25	51.75	2010	0.0000000	0.1599880	0.8400120
 17.25	52.25	2010	0.0000000	0.1802640	0.8197360
 17.25	52.75	2010	0.0000000	0.1841237	0.8158763
 17.25	53.25	2010	0.0000000	0.2311505	0.7688495
 17.25	53.75	2010	0.0000000	0.5120018	0.4879982
 17.25	54.25	2010	0.0000000	0.5008978	0.4991022
 17.25	54.75	2010	0.0000000	0.1226133	0.8773867
 17.25	58.75	2010	0.0000000	0.2913372	0.7086628
 17.25	59.25	2010	0.0000000	0.3767502	0.6232498
 17.25	59.75	2010	0.0000000	0.3200191	0.6799809
 17.25	60.25	2010	0.0000000	0.5811648	0.4188352
 17.25	60.75	2010	0.0000000	0.4669558	0.5330442
 17.25	61.25	2010	0.0000000	0.2532867	0.7467133
 17.25	61.75	2010	0.0000000	0.3836771	0.6163229
 17.25	62.25	2010	0.0000000	0.5880026	0.4119974
 17.25	62.75	2010	0.0000000	0.8234254	0.1765746
 17.25	63.25	2010	0.0000000	0.8365930	0.1634070
 17.25	63.75	2010	0.0000000	0.8458829	0.1541171
 17.25	64.25	2010	0.0000000	0.8381883	0.1618117
 17.25	64.75	2010	0.0000000	0.7650451	0.2349549
 17.25	65.25	2010	0.0000000	0.8068596	0.1931404
 17.25	65.75	2010	0.0000000	0.8478876	0.1521124
 17.25	66.25	2010	0.0000000	0.6904838	0.3095162
 17.25	66.75	2010	0.0000000	0.1923290	0.8076710
 17.25	67.25	2010	0.0000000	0.0131002	0.9868998
 17.25	67.75	2010	0.0000000	0.0705779	0.9294221
 17.25	68.25	2010	0.0000000	0.0000000	1.0000000
 17.75	39.75	2010	0.0000000	0.0000000	1.0000000
 17.75	40.25	2010	0.0000000	0.0004139	0.9995861
 17.75	40.75	2010	0.0000000	0.0004161	0.9995839
 17.75	45.75	2010	0.0000000	0.0842900	0.9157100
 17.75	46.25	2010	0.0000000	0.4057417	0.5942583
 17.75	46.75	2010	0.0000000	0.2703597	0.7296403
 17.75	47.25	2010	0.0000000	0.4966491	0.5033509
 17.75	47.75	2010	0.0000000	0.0809039	0.9190961
 17.75	48.25	2010	0.0000000	0.0333573	0.9666427
 17.75	48.75	2010	0.0000000	0.3435257	0.6564743
 17.75	49.25	2010	0.0000000	0.3947629	0.6052371
 17.75	49.75	2010	0.0000000	0.3269745	0.6730255
 17.75	50.25	2010	0.0000000	0.1392869	0.8607131
 17.75	50.75	2010	0.0000000	0.3726827	0.6273173
 17.75	51.25	2010	0.0000000	0.2837718	0.7162282
 17.75	51.75	2010	0.0000000	0.1753383	0.8246617
 17.75	52.25	2010	0.0000000	0.1513004	0.8486996
 17.75	52.75	2010	0.0000000	0.1356259	0.8643741
 17.75	53.25	2010	0.0000000	0.2851421	0.7148579
 17.75	53.75	2010	0.0000000	0.4855223	0.5144777
 17.75	54.25	2010	0.0000000	0.4811961	0.5188039
 17.75	54.75	2010	0.0000000	0.2287987	0.7712013
 17.75	57.25	2010	0.0000000	0.0000000	1.0000000
 17.75	58.75	2010	0.0000000	0.1250245	0.8749755
 17.75	59.25	2010	0.0000000	0.3005520	0.6994480
 17.75	59.75	2010	0.0000000	0.3453208	0.6546792
 17.75	60.25	2010	0.0000000	0.6247317	0.3752683
 17.75	60.75	2010	0.0000000	0.1261193	0.8738807
 17.75	61.75	2010	0.0000000	0.0287214	0.9712786
 17.75	62.25	2010	0.0000000	0.1258889	0.8741111
 17.75	62.75	2010	0.0000000	0.6929729	0.3070271
 17.75	63.25	2010	0.0000000	0.8258441	0.1741559
 17.75	63.75	2010	0.0000000	0.8893681	0.1106319
 17.75	64.25	2010	0.0000000	0.8520134	0.1479866
 17.75	64.75	2010	0.0000000	0.7885638	0.2114362
 17.75	65.25	2010	0.0000000	0.7446965	0.2553035
 17.75	65.75	2010	0.0000000	0.6896452	0.3103548
 17.75	66.25	2010	0.0000000	0.6621760	0.3378240
 17.75	66.75	2010	0.0000000	0.4868153	0.5131847
 17.75	67.25	2010	0.0000000	0.0505294	0.9494706
 17.75	67.75	2010	0.0000000	0.0104194	0.9895806
 17.75	68.25	2010	0.0000000	0.0000000	1.0000000
 18.25	39.75	2010	0.0000000	0.0000000	1.0000000
 18.25	40.25	2010	0.0000000	0.0018309	0.9981691
 18.25	40.75	2010	0.0000000	0.0004160	0.9995840
 18.25	45.75	2010	0.0000000	0.0625908	0.9374092
 18.25	46.25	2010	0.0000000	0.3661033	0.6338967
 18.25	46.75	2010	0.0000000	0.1581757	0.8418243
 18.25	47.25	2010	0.0000000	0.3000454	0.6999546
 18.25	47.75	2010	0.0000000	0.1377527	0.8622473
 18.25	48.25	2010	0.0000000	0.1242257	0.8757743
 18.25	48.75	2010	0.0000000	0.4699226	0.5300774
 18.25	49.25	2010	0.0000000	0.6084454	0.3915546
 18.25	49.75	2010	0.0000000	0.1821016	0.8178984
 18.25	50.25	2010	0.0000000	0.2515333	0.7484667
 18.25	50.75	2010	0.0000000	0.4963323	0.5036677
 18.25	51.25	2010	0.0000000	0.1972441	0.8027559
 18.25	51.75	2010	0.0000000	0.1666963	0.8333037
 18.25	52.25	2010	0.0000000	0.1459692	0.8540308
 18.25	52.75	2010	0.0000000	0.1384473	0.8615527
 18.25	53.25	2010	0.0000000	0.2544337	0.7455663
 18.25	53.75	2010	0.0000000	0.5977731	0.4022269
 18.25	54.25	2010	0.0000000	0.2812885	0.7187115
 18.25	54.75	2010	0.0000000	0.2440036	0.7559964
 18.25	56.75	2010	0.0000000	0.0095579	0.9904421
 18.25	57.25	2010	0.0000000	0.2237520	0.7762480
 18.25	57.75	2010	0.0000000	0.0987191	0.9012809
 18.25	58.75	2010	0.0000000	0.0288562	0.9711438
 18.25	59.25	2010	0.0000000	0.3047384	0.6952616
 18.25	59.75	2010	0.0000000	0.5421515	0.4578485
 18.25	60.25	2010	0.0000000	0.5178296	0.4821704
 18.25	60.75	2010	0.0000000	0.0208896	0.9791104
 18.25	62.75	2010	0.0000000	0.2675227	0.7324773
 18.25	63.25	2010	0.0000000	0.7539002	0.2460998
 18.25	63.75	2010	0.0000000	0.9175877	0.0824123
 18.25	64.25	2010	0.0000000	0.8667299	0.1332701
 18.25	64.75	2010	0.0000000	0.8196141	0.1803859
 18.25	65.25	2010	0.0000000	0.7681712	0.2318288
 18.25	65.75	2010	0.0000000	0.6829675	0.3170325
 18.25	66.25	2010	0.0000000	0.7362397	0.2637603
 18.25	66.75	2010	0.0000000	0.5360664	0.4639336
 18.25	67.25	2010	0.0000000	0.1816380	0.8183620
 18.25	67.75	2010	0.0000000	0.0085128	0.9914872
 18.25	68.25	2010	0.0000000	0.0356463	0.9643537
 18.25	68.75	2010	0.0000000	0.0000000	1.0000000
 18.75	40.25	2010	0.0000000	0.0004633	0.9995367
 18.75	45.75	2010	0.0000000	0.0358083	0.9641917
 18.75	46.25	2010	0.0000000	0.2109815	0.7890185
 18.75	46.75	2010	0.0000000	0.1136762	0.8863238
 18.75	47.25	2010	0.0000000	0.0691059	0.9308941
 18.75	47.75	2010	0.0000000	0.4359772	0.5640228
 18.75	48.25	2010	0.0000000	0.2961174	0.7038826
 18.75	48.75	2010	0.0000000	0.5607444	0.4392556
 18.75	49.25	2010	0.0000000	0.5126261	0.4873739
 18.75	49.75	2010	0.0000000	0.3657461	0.6342539
 18.75	50.25	2010	0.0000000	0.2890255	0.7109745
 18.75	50.75	2010	0.0000000	0.4700107	0.5299893
 18.75	51.25	2010	0.0000000	0.2254127	0.7745873
 18.75	51.75	2010	0.0000000	0.1498857	0.8501143
 18.75	52.25	2010	0.0000000	0.1024034	0.8975966
 18.75	52.75	2010	0.0000000	0.2032000	0.7968000
 18.75	53.25	2010	0.0000000	0.1127234	0.8872766
 18.75	53.75	2010	0.0000000	0.2641964	0.7358036
 18.75	54.25	2010	0.0000000	0.0859752	0.9140248
 18.75	54.75	2010	0.0000000	0.0169595	0.9830405
 18.75	57.25	2010	0.0000000	0.1413266	0.8586734
 18.75	57.75	2010	0.0000000	0.2889189	0.7110811
 18.75	59.25	2010	0.0000000	0.1417085	0.8582915
 18.75	59.75	2010	0.0000000	0.4402943	0.5597057
 18.75	60.25	2010	0.0000000	0.2002561	0.7997439
 18.75	62.75	2010	0.0000000	0.0071134	0.9928866
 18.75	63.25	2010	0.0000000	0.5265952	0.4734048
 18.75	63.75	2010	0.0000000	0.8906537	0.1093463
 18.75	64.25	2010	0.0000000	0.9270982	0.0729018
 18.75	64.75	2010	0.0000000	0.8127928	0.1872072
 18.75	65.25	2010	0.0000000	0.7633205	0.2366795
 18.75	65.75	2010	0.0000000	0.8114243	0.1885757
 18.75	66.25	2010	0.0000000	0.7215883	0.2784117
 18.75	66.75	2010	0.0000000	0.7047612	0.2952388
 18.75	67.25	2010	0.0000000	0.3537583	0.6462417
 18.75	67.75	2010	0.0000000	0.0743675	0.9256325
 18.75	68.25	2010	0.0000000	0.0905642	0.9094358
 18.75	68.75	2010	0.0000000	0.0000000	1.0000000
 19.25	45.75	2010	0.0000000	0.0004395	0.9995605
 19.25	46.25	2010	0.0000000	0.1963454	0.8036546
 19.25	46.75	2010	0.0000000	0.0671816	0.9328184
 19.25	47.25	2010	0.0000000	0.1242466	0.8757534
 19.25	47.75	2010	0.0000000	0.3994548	0.6005452
 19.25	48.25	2010	0.0000000	0.2879266	0.7120734
 19.25	48.75	2010	0.0000000	0.5921856	0.4078144
 19.25	49.25	2010	0.0000000	0.5522371	0.4477629
 19.25	49.75	2010	0.0000000	0.4423953	0.5576047
 19.25	50.25	2010	0.0000000	0.3031731	0.6968269
 19.25	50.75	2010	0.0000000	0.2668257	0.7331743
 19.25	51.25	2010	0.0000000	0.2179247	0.7820753
